id,answer,property_value,bleurt_score
Q6455564,actor,actor,0.5767977237701416
Q11834902,1960,1960-07-17,0.3546205759048462
Q5246366,early 2004,2004-01-13,0.13343104720115662
Q269686,actres,television actor,0.12972226738929749
Q60361108,1993,1993-09-26,0.45571625232696533
Q3181235,lo angele,lo angele,1.0596922636032104
Q7172792,american academy of dramatic art,american academy of dramatic art,0.9100037217140198
Q6238113,natural course of time,natural cause,0.40997225046157837
Q4932832,,member of the order of canada,-0.041043952107429504
Q18206329,february 1908,1908-02-15,0.6711172461509705
Q642876,la jolla,la jolla,1.0423227548599243
Q977370,film actor,film actor,0.8629913330078125
Q10900628,united kingdom,united kingdom,0.9348112344741821
Q7145358,united kingdom,united kingdom,0.9348112344741821
Q7488334,,united kingdom,0.012348279356956482
Q16015537,ukulele,ukulele,0.9490071535110474
Q817697,united kingdom,united kingdom,0.9348112344741821
Q5106208,actor,television actor,0.1935839205980301
Q1100609,,greenwich,0.03296239674091339
Q20876195,entertainer,actor,0.0978124588727951
Q5829730,california,california,0.8659041523933411
Q224097,,gille bensimon,-0.004683777689933777
Q16659023,1986,1986-04-16,0.3810625374317169
Q1028715,television actor,television actor,0.8891075253486633
Q439800,film actor,film actor,0.8629913330078125
Q62310,actres,film actor,0.08464165776968002
Q1019482,Paris-Sorbonne university - pari iv,Paris-Sorbonne university - pari iv,0.9867637753486633
Q29841285,,london Critics’ circle film award,-0.02728240191936493
Q11727848,1979,1980-03-12,0.27387550473213196
Q16231355,johnson,johnson,0.9278759956359863
Q10829234,entertainer and entrepreneur,businessperson,0.21630391478538513
Q1279389,,emmy award,-0.010171383619308472
Q7328129,,bryn mawr,-0.028511986136436462
Q16732590,comedian,comedian,0.8146336078643799
Q3182366,natural cause,natural cause,0.9231284260749817
Q2357605,,voice,0.03794799745082855
Q966693,"acting, screenwriting, film producing",film producer,0.4821564555168152
Q271614,,voice,0.03794799745082855
Q5664142,stage actor,stage actor,0.8314184546470642
Q433368,lindsay,lindsay crosby,0.38193920254707336
Q310926,"actor, comedian",comedian,0.6789599061012268
Q290581,call boy,call boy,0.9282039403915405
Q7490856,united state,united state,0.9919833540916443
Q2063309,,helsinki,-0.03187589347362518
Q3103793,,voice,0.03794799745082855
Q321978,mccallister,mccallister,0.9474875926971436
Q459971,nassau,nassau,1.0334175825119019
Q5131644,1962,1962-03-24,0.386651873588562
Q3525377,St. loui,St. loui,0.9680284857749939
Q31164,kate bush,kate bush,0.9309696555137634
Q5236408,actor,actor,0.5767977237701416
Q26858662,united state,united state,0.9919833540916443
Q6385568,1984,1984-04-19,0.5602624416351318
Q3178953,,essex,0.06376676261425018
Q525742,,1929-10-31,0.068961963057518
Q84780,,myocardial infarction,-0.003847256302833557
Q5415235,novelist,novelist,0.5977914333343506
Q5537683,,1916-05-07,0.12150692939758301
Q18148980,actor,actor,0.5767977237701416
Q2093638,gaffigan,gaffigan,1.05500328540802
Q1239413,film actor,film actor,0.8629913330078125
Q7352796,northamptonshire,northamptonshire,1.0101107358932495
Q5216371,hexham,hexham,1.0426280498504639
Q361859,natural cause,natural cause,0.9231284260749817
Q1254448,gaylord,gaylord,0.9056053757667542
Q7614283,white,white,0.728628396987915
Q6707676,television acting,television actor,0.6826459765434265
Q299314,acting,filmmaking,0.056110210716724396
Q2026768,1990,1990-04-16,0.3829301595687866
Q16749819,1975,1975-08-03,0.41391003131866455
Q16930245,new york city,new york city,0.9141663908958435
Q6778925,1818,1818-09-18,0.40180230140686035
Q1820757,january 2025,2025-01-12,0.5927761197090149
Q234633,actres,television actor,0.12972226738929749
Q1806079,,1959-01-01,0.07950831204652786
Q234212,officer of the order of canada,officer of the order of canada,0.9606632590293884
Q6416064,voice acting,voice actor,0.5459980368614197
Q433511,lo angele,lo angele,1.0596922636032104
Q12222398,,Q109879604,0.18741042912006378
Q4754888,voice actor,voice actor,0.8491813540458679
Q7300752,missoula,missoula,1.0230711698532104
Q459542,san francisco,san francisco,0.949722945690155
Q6730295,Ashton-on-Ribble,Ashton-on-Ribble,0.9530736804008484
Q6416094,,united state,0.02185286581516266
Q7613089,actor,actor,0.5767977237701416
Q20007132,performer,stunt performer,0.33219629526138306
Q7153551,1989,1989-07-10,0.46098393201828003
Q26998007,"june 17, 1978",1978-06-20,0.7059181332588196
Q5108075,filmmaker,film director,0.18816611170768738
Q4739567,united kingdom,united kingdom,0.9348112344741821
Q2057091,actor,actor,0.5767977237701416
Q4721566,,india,0.06347157806158066
Q7367277,actor,actor,0.5767977237701416
Q7029010,january 1963,1963-01-22,0.648822009563446
Q61695297,actor,actor,0.5767977237701416
Q1672322,pulitzer prize,pulitzer prize,0.9958719611167908
Q1083070,actor,film actor,0.13960686326026917
Q1530432,steven,steven,0.8999488949775696
Q15410604,eldredge,eldredge,0.9825628399848938
Q3938452,a popular family adventure,spy kid 3-D: game over,0.012070909142494202
Q7821298,film actor,film actor,0.8629913330078125
Q21592498,film actor,film actor,0.8629913330078125
Q80285,1959,1959-05-30,0.44530045986175537
Q947588,film actor,film actor,0.8629913330078125
Q7346311,stephenson,stephenson,0.9576480388641357
Q230405,model and actres,model,0.19491076469421387
Q6990008,august 1973,1973-08-21,0.7322496175765991
Q3281707,actor,television actor,0.1935839205980301
Q55615227,joseph campbell,joseph campbell,0.9245842099189758
Q7680787,,george balanchine,-0.005431577563285828
Q7422718,richmond,richmond,0.8868616223335266
Q17120280,,united state,0.02185286581516266
Q3082547,,1857-12-22,0.06209869682788849
Q16733087,1945,1945-01-01,0.34186726808547974
Q2035240,,london,0.05919251590967178
Q55137435,canada,canada,0.7601901292800903
Q5392853,television actor,television actor,0.8891075253486633
Q5084849,voice actor,voice actor,0.8491813540458679
Q43078653,okpoko,okpoko,1.0476605892181396
Q3016681,canyon high school,canyon high school,0.994880735874176
Q23932034,united state,united state,0.9919833540916443
Q46999623,late december 1932,1932-12-28,0.6420730948448181
Q212532,actor,actor,0.5767977237701416
Q4949235,actor,actor,0.5767977237701416
Q456350,july 1995,1995-07-16,0.6454818248748779
Q3938238,1987,1987-03-14,0.44773179292678833
Q57242330,tie that bind,tie that bind,0.9950272440910339
Q7340535,film director and screenwriter,comic,0.10220726579427719
Q19502120,,miami,0.019031822681427002
Q1818941,burbank,burbank,0.9337785840034485
Q704184,graye,Q112200503,0.017300590872764587
Q325687,actor,actor,0.5767977237701416
Q6269902,,actor,0.02501051127910614
Q28912581,2006,2006-04-22,0.34296172857284546
Q84765,pirmasen,pirmasen,0.9870906472206116
Q54827536,a school in redbridge,redbridge community school,0.46147966384887695
Q11113044,actor,actor,0.5767977237701416
Q457985,actres,actor,0.15664337575435638
Q362616,acting,acting,0.5752753615379333
Q7440916,cros,cros,0.9138709902763367
Q5362457,bracco,bracco,1.0091403722763062
Q6660300,indianapoli,indianapoli,0.9888274073600769
Q3398699,officer of the order of the british empire,officer of the order of the british empire,0.9744531512260437
Q361536,wale,wale,0.7207145094871521
Q923170,television actor,television actor,0.8891075253486633
Q853018,comedian,film actor,0.04475496709346771
Q10313172,1983,1983-03-21,0.439883828163147
Q1607280,"academy of fine Arts, munich","academy of fine Arts, munich",0.9732813239097595
Q9024781,film actor,film actor,0.8629913330078125
Q3837599,,united state,0.02185286581516266
Q5044582,a choice that echoed the struggle he faced throughout his career,suicide,0.057452209293842316
Q1816056,united state,united state,0.9919833540916443
Q5074791,united state,united state,0.9919833540916443
Q3660514,novelist,novelist,0.5977914333343506
Q26741,salmon arm,salmon arm,0.9812391400337219
Q3016514,billy drago,billy drago,1.0377099514007568
Q21067271,comedian,comedian,0.8146336078643799
Q6308015,record producer,record producer,0.9409961104393005
Q3371896,dub actor,dub actor,0.9439070820808411
Q1071238,model,model,0.5310764312744141
Q725318,,new york city,-0.008380591869354248
Q2272675,film actor,film actor,0.8629913330078125
Q6771752,actor,actor,0.5767977237701416
Q1158930,actor,actor,0.5767977237701416
Q29919372,1951,1951-07-27,0.4559321403503418
Q6539971,,1971-01-01,0.10444916039705276
Q242650,plainfield,plainfield,0.8996276259422302
Q5051064,acting,actor,0.28165173530578613
Q2115130,mishawaka,mishawaka,0.9843067526817322
Q273136,actor,film actor,0.13960686326026917
Q5115269,august 1902,1902-08-13,0.6825433969497681
Q6199093,united state,united state,0.9919833540916443
Q3048715,screenwriter,screenwriter,0.8943785429000854
Q2596530,ysgol glan clwyd,ysgol glan clwyd,0.9415497183799744
Q110124,state university of music and performing art stuttgart,state university of music and performing art stuttgart,0.9402589797973633
Q4898813,tommy,tommy field,0.44062650203704834
Q5389126,actres,actor,0.15664337575435638
Q14961561,actor,actor,0.5767977237701416
Q3811251,tripp,tripp,0.934073269367218
Q22665436,,mcguire,-0.027334317564964294
Q5372345,educator,educator,0.7639387249946594
Q5115597,beth david cemetery,beth david cemetery,0.9774399399757385
Q2057196,voice acting,voice actor,0.5459980368614197
Q6123696,oklahoma state cowboy and Cowboy,oklahoma state University–Stillwater,0.1903386414051056
Q2672932,san francisco state university,san francisco state university,0.9469674229621887
Q4346479,television actor,television actor,0.8891075253486633
Q1388934,theologian,theologian,1.007301926612854
Q5600919,,+1934-00-00T00:00:00Z,0.08743046224117279
Q4979124,united kingdom,united kingdom,0.9348112344741821
Q943530,lo angele,lo angele,1.0596922636032104
Q2782328,florida,florida,0.839749276638031
Q511148,film actor,film actor,0.8629913330078125
Q3565731,"may 3, 1884",1884-05-03,0.7570780515670776
Q42881557,actor,actor,0.5767977237701416
Q145132,doane university,doane university,0.9793669581413269
Q991708,filmmaker,film producer,0.18131029605865479
Q13129190,television director,television director,0.878850519657135
Q15452914,january 1860,1860-01-06,0.6515120267868042
Q1502149,australia,australia,0.7713078856468201
Q16233687,film actor,film actor,0.8629913330078125
Q6525762,strong,strong,0.6122838854789734
Q5478651,actor,actor,0.5767977237701416
Q311804,film producer,film producer,0.9118699431419373
Q231405,roseanne,the conner,-0.008181914687156677
Q6530587,,jeff altman,-0.05272407829761505
Q957941,1995,1995-09-04,0.4323825240135193
Q27881107,actor,actor,0.5767977237701416
Q2865130,united kingdom,united kingdom,0.9348112344741821
Q5564587,1984,1984-05-21,0.39154714345932007
Q443207,gevinson,gevinson,0.9669521450996399
Q7297507,san francisco,san francisco,0.949722945690155
Q28062741,,united state,0.02185286581516266
Q5371935,film producer,film producer,0.9118699431419373
Q2800093,united kingdom,united kingdom,0.9348112344741821
Q28031619,,voice,0.03794799745082855
Q4356182,mos,Q16877457,0.0274137482047081
Q316036,,stunt performer,0.008815541863441467
Q6289298,santa monica,santa monica,1.010830044746399
Q6166769,1949,1949-07-11,0.4503186345100403
Q16239179,mcmullan,mcmullan,1.0342401266098022
Q11837528,actres,television actor,0.12972226738929749
Q289614,,non-heterosexuality,-0.01682247221469879
Q327436,film producer,film producer,0.9118699431419373
Q18638539,,1884-05-28,0.1576049029827118
Q518393,magdalen college,magdalen college,0.9526079297065735
Q273118,summer day in 2004,2004-07-31,0.07049927860498428
Q7815554,fordham university,fordham university,0.9277112483978271
Q15634766,"october 26th, 1998",1998-10-26,0.7653447985649109
Q2260957,,royal marine,0.011128604412078857
Q5393341,united kingdom,united kingdom,0.9348112344741821
Q3731433,,Q11448602,0.07943321764469147
Q798506,"juniu brutu Booth, Jr.","juniu brutu Booth, Jr.",1.0417115688323975
Q2844571,united state,united state,0.9919833540916443
Q5739650,january 2002,2002-01-01,0.6538568735122681
Q3181718,,new york city,-0.008380591869354248
Q16750227,minneapoli,minneapoli,0.9144859910011292
Q6759612,1981,1981-04-08,0.5682039260864258
Q7145594,1941,1941-01-28,0.29771125316619873
Q19631151,united state,united state,0.9919833540916443
Q4934915,actor,actor,0.5767977237701416
Q5765601,wilson,wilson,0.8748894333839417
Q4216187,jamaica,jamaica,0.938531219959259
Q18217547,actor,actor,0.5767977237701416
Q6166341,leonardtown,leonardtown,0.9672814011573792
Q5495072,1980-12-25,1980-12-25,1.0463604927062988
Q11858126,,1966-12-10,0.04300488531589508
Q15616461,temple university,temple university,0.9808264374732971
Q7611974,1958-12,1958-12-04,0.5591572523117065
Q26212393,arad,arad,1.0127182006835938
Q7143561,pottawatomie county,pottawatomie county,1.0234209299087524
Q7365068,october 1986,1986-10-23,0.5718969106674194
Q228832,,bisexuality,-0.016112878918647766
Q20679344,january 1914,1914-01-15,0.6659952998161316
Q186304,television personality,actor,0.04132009297609329
Q2865169,composer,composer,0.7351817488670349
Q108306,ernst matray,ernst matray,0.9106196165084839
Q7352560,,united state,0.02185286581516266
Q3734145,groby community college,groby community college,0.9888837933540344
Q1344901,mansfield,mansfield,0.9182946085929871
Q37079,golden globe award for best actor – motion picture drama,golden globe award for best actor – motion picture drama,0.9405811429023743
Q7934292,1946,1946-04-29,0.4002465605735779
Q958973,bowman,bowman,0.924366295337677
Q2112357,actor,actor,0.5767977237701416
Q236121,poland,poland,0.9955719113349915
Q363864,traffic collision,traffic collision,0.9001910090446472
Q23656614,actres,television actor,0.12972226738929749
Q3034272,,carman chaplin,-0.014794409275054932
Q26972391,actor,actor,0.5767977237701416
Q924821,film actor,film actor,0.8629913330078125
Q6209524,actor,television actor,0.1935839205980301
Q13560453,modesto,modesto,0.995579183101654
Q513399,1946,1946-05-01,0.3065156936645508
Q5931881,,new york city,-0.008380591869354248
Q3666583,director,film director,0.2628251016139984
Q24994160,,santiago,0.018445059657096863
Q7372342,belgium,united state,0.03209332376718521
Q16262941,radio personality,radio personality,0.9485573172569275
Q2659732,stage actor,stage actor,0.8314184546470642
Q5549451,florida,orlando,0.12765979766845703
Q4932818,1931,1932-11-12,0.2298300862312317
Q24265481,television actor,television actor,0.8891075253486633
Q4913038,late november 1989,1989-11-22,0.5984400510787964
Q20974045,butler,butler,0.9270374178886414
Q22663630,,jason katim,-0.04734359681606293
Q6376690,2017,2017-04-23,0.4423426389694214
Q3062892,natural cause,natural cause,0.9231284260749817
Q16749857,kern county,kern county,0.8928021788597107
Q6834560,stage actor,stage actor,0.8314184546470642
Q329549,1947,1947-06-28,0.3759971261024475
Q6795349,1990-03-12,1990-05-22,0.3950806260108948
Q4704282,actor,actor,0.5767977237701416
Q7440922,film actor,film actor,0.8629913330078125
Q4708171,sean stewart,sean stewart,0.9110772609710693
Q24201749,lo angele,lo angele,1.0596922636032104
Q6789317,entertainment industry,film direction,0.09701350331306458
Q586807,united state,united state,0.9919833540916443
Q267829,,rockliffe fellowe,-0.024200648069381714
Q559984,hackettstown,hackettstown,0.9739566445350647
Q171571,his role in a beloved film about competitive figure skating,ice princes,0.09351600706577301
Q41142,peter fonda,peter fonda,0.9851523041725159
Q4766983,film actor,film actor,0.8629913330078125
Q22680669,,richmond,0.030884191393852234
Q2189152,health challenge,natural cause,0.07450942695140839
Q6173254,war photographer,war photographer,0.9056879878044128
Q4096109,actres,television actor,0.12972226738929749
Q16091880,1930,1931-04-06,0.24230697751045227
Q7384521,simpkin,simpkin,0.9797367453575134
Q2096412,aid,aid,0.8804678916931152
Q1779,jazz musician,film score composer,0.06522838771343231
Q2055847,adult entertainment performer,pornographic actor,0.34740766882896423
Q1320512,actor,television actor,0.1935839205980301
Q241530,,united state,0.02185286581516266
Q431397,actor,television actor,0.1935839205980301
Q922931,1990,1990-03-27,0.4325941205024719
Q13420678,keen,keen,0.8573347330093384
Q17194270,spector,spector,0.8937844634056091
Q2451476,actor,actor,0.5767977237701416
Q294144,philippine theatre actor guild,philippine theatre actor guild,0.9930859208106995
Q382197,,london academy of music and dramatic art,-0.03797787427902222
Q4733418,actres,television actor,0.12972226738929749
Q5178612,film actor,film actor,0.8629913330078125
Q6111282,,blindnes,0.026546530425548553
Q271109,actres,actor,0.15664337575435638
Q5372837,actor,actor,0.5767977237701416
Q5568716,aberdeen,aberdeen,0.9931429028511047
Q301818,tampa,tampa,0.9213473200798035
Q2733992,actor,film actor,0.13960686326026917
Q19666719,olabisi onabanjo university,olabisi onabanjo university,1.003284215927124
Q531458,united state,united state,0.9919833540916443
Q15429073,february 1963,1963-02-02,0.7043014168739319
Q7330052,february 1995,1995-02-01,0.7109540700912476
Q23701740,1983-05-27,1983-05-27,0.9784156680107117
Q1378684,freeman,freeman,0.9560267329216003
Q4260668,actor,actor,0.5767977237701416
Q3618090,film actor,film actor,0.8629913330078125
Q5234483,1948-12-01,1948-12-15,0.40145260095596313
Q218605,,united state,0.02185286581516266
Q7648508,,juilliard school,0.010754600167274475
Q3100447,actor,actor,0.5767977237701416
Q254980,film actor,film actor,0.8629913330078125
Q2244341,zaetta,zaetta,0.986213743686676
Q47609929,,riga,0.1513224095106125
Q5362415,united kingdom,united kingdom,0.9348112344741821
Q7704835,beauty pageant contestant,beauty pageant contestant,0.9545175433158875
Q5074526,united state,united state,0.9919833540916443
Q18925192,boon,boon,1.0053471326828003
Q2618553,professional wrestler,professional wrestler,0.9463418126106262
Q15993279,1926,1926-12-09,0.4578772187232971
Q6810902,,Q126705771,0.14536377787590027
Q35829570,fayetteville,fayetteville,0.9802696704864502
Q3814080,rush,rush,0.8358067870140076
Q7608884,be my guest,be my guest,0.9894210696220398
Q1093792,east finchley cemetery,east finchley cemetery,0.9675408005714417
Q57340719,deanna ochoa,deanna ochoa,1.030439853668213
Q2530341,pressman,pressman,0.9324621558189392
Q8017608,member of the order of the british empire,member of the order of the british empire,0.9764898419380188
Q16234829,actres,television actor,0.12972226738929749
Q228692,,non-heterosexuality,-0.01682247221469879
Q1582689,towson university,towson university,0.9744603633880615
Q1082835,cardiff,cardiff,0.9380168318748474
Q7817052,montreal,montreal,0.892716109752655
Q4810625,actor,actor,0.5767977237701416
Q314926,calvert hall college high school,calvert hall college high school,0.9707679152488708
Q5107632,,boulder,0.016884371638298035
Q267400,actres,actor,0.15664337575435638
Q15992949,1943,1942-11-20,0.35672760009765625
Q10284455,D'Ambrosio,D'Ambrosio,0.9912331700325012
Q2152597,musician,musician,0.733916699886322
Q1044146,united state,united state,0.9919833540916443
Q2396279,2007,2007-09-03,0.4108855724334717
Q3660357,"january 23, 1934",1934-01-23,0.740049421787262
Q48785323,kingdom of great britain,kingdom of great britain,0.9879884123802185
Q471163,,homosexuality,-0.020854264497756958
Q2053618,"{""child"":""Helene""}",helene costello,0.2678915858268738
Q3007115,actor,actor,0.5767977237701416
Q4704733,cancer,cancer,0.6330661177635193
Q12741913,romania,romania,0.8995456099510193
Q2382531,sweet home,sweet home,0.9613252282142639
Q625877,franci lister,franci lister,1.019576907157898
Q5669284,gribbon,gribbon,1.011918067932129
Q2893754,,caraca,0.017506316304206848
Q6377805,juilliard school,juilliard school,0.9531745910644531
Q2885740,el paso,el paso,1.0298367738723755
Q3968229,stage actor,stage actor,0.8314184546470642
Q127315,flu pandemic,natural cause,0.024260520935058594
Q712073,playwright,playwright,0.9277148842811584
Q3133885,new york city,new york city,0.9141663908958435
Q5084321,koontz,koontz,0.9980702996253967
Q2984598,actor,actor,0.5767977237701416
Q72267,,academy award for best picture,-0.032398417592048645
Q1680304,united state,united state,0.9919833540916443
Q4942437,1975,1975-08-24,0.44505470991134644
Q567830,,nicollette sheridan,-0.013580217957496643
Q16916381,october 1905,1905-10-18,0.6291092038154602
Q449265,actres,actor,0.15664337575435638
Q2415881,film actor,film actor,0.8629913330078125
Q7694030,united state,united state,0.9919833540916443
Q55501745,"october 4, 1940",1940-10-04,0.6347841620445251
Q58827693,october 1946,1946-10-10,0.5591256022453308
Q3510640,2018,2018-10-07,0.39619559049606323
Q4953110,september 1994,1994-09-04,0.696155846118927
Q19727242,filmmaker,film director,0.18816611170768738
Q712955,heart failure,heart failure,0.9068176746368408
Q6409906,actres,actor,0.15664337575435638
Q6768853,1976-03-29,1976-03-29,0.9878481030464172
Q3506064,breast cancer,breast cancer,0.8282293677330017
Q5271212,actor,actor,0.5767977237701416
Q310324,,Q21523420,0.06728629767894745
Q6136065,united kingdom,united kingdom,0.9348112344741821
Q518232,july 2024,2024-07-06,0.5897350311279297
Q2065879,kent,kent,0.6988428235054016
Q3964955,united kingdom,united kingdom,0.9348112344741821
Q6226240,television actor,television actor,0.8891075253486633
Q3101978,screenwriter,screenwriter,0.8943785429000854
Q19361350,napier,napier,1.0060834884643555
Q19904075,comedian,comedian,0.8146336078643799
Q26924840,,united state,0.02185286581516266
Q262772,fine art college,fine art college,0.9391255974769592
Q62029804,soble,soble,0.9114840030670166
Q5479112,united kingdom,united kingdom,0.9348112344741821
Q5338471,czech republic,czechoslovakia,0.46809476613998413
Q56230173,actor,actor,0.5767977237701416
Q7861481,united kingdom,united kingdom,0.9348112344741821
Q6209448,1989,1989-08-30,0.48881012201309204
Q39048667,,2002-01-01,0.09467816352844238
Q7609195,actor,actor,0.5767977237701416
Q530187,clara kirstine undset gyth,clara kirstine undset gyth,1.0384016036987305
Q1906424,new york city,new york city,0.9141663908958435
Q7308278,acting and directing film,actor,0.17039039731025696
Q4934457,oklahoma,oklahoma,1.0153052806854248
Q2934764,new orlean,new orlean,0.9507079720497131
Q6513218,chamberlin,chamberlin,0.9706501364707947
Q6743649,march 1983,1983-03-10,0.6523781418800354
Q5893546,september 2005,2005-09-12,0.6652089953422546
Q3382695,actor,actor,0.5767977237701416
Q23005315,actor,actor,0.5767977237701416
Q5024374,1985,1985-05-21,0.3810804486274719
Q3434845,1933,1933-08-26,0.4289909601211548
Q6707618,Scandal!,Scandal!,0.9695216417312622
Q586641,pari,pari,0.6237179040908813
Q3666866,florida state university,florida state university,0.9397757649421692
Q1321323,1983-09-21,1983-09-21,0.9902419447898865
Q8040114,"november 20, 1859",1859-11-20,0.818125307559967
Q744357,dobb ferry,dobb ferry,1.010826587677002
Q352021,,1978-05-05,0.1207464411854744
Q2421987,,united state,0.02185286581516266
Q61719163,england,england,0.9851313233375549
Q1753034,,star on hollywood walk of fame,-0.02420203387737274
Q4412585,may 1963,1963-05-21,0.5846354961395264
Q4733604,united state,united state,0.9919833540916443
Q6287371,actor,actor,0.5767977237701416
Q5941484,humphrey,Q16871343,0.004549562931060791
Q6395911,actor,television actor,0.1935839205980301
Q6143566,,1951-05-18,0.10234927386045456
Q16115589,actres,film actor,0.08464165776968002
Q5538628,lo angele,lo angele,1.0596922636032104
Q7610295,actor,actor,0.5767977237701416
Q6088463,,1903-04-21,0.1417994201183319
Q2642039,,united state,0.02185286581516266
Q1647246,actor,actor,0.5767977237701416
Q6397845,,voice,0.03794799745082855
Q6698200,1970,1970-06-25,0.30228447914123535
Q436203,acting,acting,0.5752753615379333
Q3180044,,actor,0.02501051127910614
Q4796691,entertainer,actor,0.0978124588727951
Q1909222,king,king,0.643171489238739
Q58876679,coleman,coleman,0.9057091474533081
Q271769,mount maunganui college,mount maunganui college,0.9745249152183533
Q2850486,october 1867,1867-10-18,0.6604686379432678
Q26806,actor,actor,0.5767977237701416
Q5531221,new york city,new york city,0.9141663908958435
Q1420743,1985,1985-03-05,0.5652333498001099
Q16930049,,1895-11-16,0.06227019429206848
Q1115513,harrison,harrison,0.889825165271759
Q924000,actor,actor,0.5767977237701416
Q28804317,,1907-02-05,0.09715531021356583
Q1142983,,california,0.07449337840080261
Q4899579,,actor,0.02501051127910614
Q23542436,november 1994,1994-11-22,0.6734489798545837
Q15436566,lo angele,lo angele,1.0596922636032104
Q573010,1963,1963-06-08,0.4330140948295593
Q933980,Henley-on-Thames,Henley-on-Thames,0.9304811358451843
Q16240571,child actor,child actor,0.9050390720367432
Q165518,united kingdom,united state,0.3474857807159424
Q497770,chevalier de art et de lettre,chevalier de art et de lettre,0.9394203424453735
Q6418526,pembroke college in brown university,pembroke college in brown university,0.9579293727874756
Q6728936,1872,1872-10-07,0.4502609372138977
Q952431,actor,television actor,0.1935839205980301
Q20853582,turner,turner,0.8912670612335205
Q61955426,neto,neto,0.9597986340522766
Q5262974,,1975-11-10,0.02539219707250595
Q6686992,united state,united state,0.9919833540916443
Q513402,screenwriter and director,film producer,0.17973122000694275
Q21033486,california city,california city,0.9525536894798279
Q725650,actor,television actor,0.1935839205980301
Q39990,actor,actor,0.5767977237701416
Q5608793,drew,drew,0.9838976263999939
Q7279369,northwest cabarru high school,northwest cabarru high school,0.9839864373207092
Q211998,actor,actor,0.5767977237701416
Q18324548,edinburgh,edinburgh,0.9023823142051697
Q4750486,manager,manager,0.6248320937156677
Q37885816,sydney,sydney,0.9498118162155151
Q5297943,film actor,film actor,0.8629913330078125
Q8013160,john D. O'Bryant school of mathematic & science,john D. O'Bryant school of mathematic & science,0.9703759551048279
Q28659500,1994,1994-06-29,0.34234917163848877
Q281341,,voice,0.03794799745082855
Q291293,mindfulnes and compassion,buddhism,0.0363607332110405
Q363673,film actor,film actor,0.8629913330078125
Q26709759,,united state,0.02185286581516266
Q234117,coloratura singer,opus singer,0.26658689975738525
Q6418542,,united state,0.02185286581516266
Q5438919,"april 16, 1881",1881-04-16,0.7291790843009949
Q234558,,voice,0.03794799745082855
Q3810986,"Washington, D.C.","Washington, D.C.",0.8961753249168396
Q4749288,actres,television actor,0.12972226738929749
Q24287402,,songwriter,-0.011432677507400513
Q229263,"musician, dancer, artist",dancer,0.4529697895050049
Q430091,kinsman,kinsman,0.9436933398246765
Q4662413,schwartz,schwartz,0.9667134881019592
Q6695052,december 1972,1972-12-15,0.49036043882369995
Q6205707,,voice,0.03794799745082855
Q434495,actor,television actor,0.1935839205980301
Q3491002,actor,actor,0.5767977237701416
Q3643708,actor,television actor,0.1935839205980301
Q7327131,january 1971,1971-01-07,0.6956153512001038
Q25189889,united kingdom,united kingdom,0.9348112344741821
Q7380284,united kingdom,united kingdom,0.9348112344741821
Q26251194,canton,canton,0.8492246270179749
Q7609888,lo angele,lo angele,1.0596922636032104
Q1355379,,1905-03-10,0.08940467238426208
Q7533473,reeve,reeve,0.905661404132843
Q3324464,june 1993,1993-06-06,0.6883391737937927
Q221068,,beverly hill,-0.030565455555915833
Q7088895,1954-03-02,1954-03-02,0.92941814661026
Q4581407,our Lord of good counsel high school,our Lord of good counsel high school,0.9952560663223267
Q719083,musician,guitarist,0.1405722200870514
Q242005,georgiade,georgiade,0.9900837540626526
Q713070,voice actor,voice actor,0.8491813540458679
Q24955870,united state,united state,0.9919833540916443
Q924104,actor,film producer,0.04577839374542236
Q15263435,paterson,paterson,0.8815043568611145
Q6795393,1957,1957-02-16,0.3612762987613678
Q8011803,,1999-06-10,0.04295983910560608
Q8004599,actor,television actor,0.1935839205980301
Q29342,,lo angele,0.021558478474617004
Q255233,singer,singer,0.7661882042884827
Q3703176,brandei university,brandei university,1.0341763496398926
Q3807881,,voice,0.03794799745082855
Q6418426,"january 1, 1990",1990-01-11,0.7295466065406799
Q5438929,film actor,film actor,0.8629913330078125
Q4101387,film director,film director,0.893515944480896
Q47325776,actor,actor,0.5767977237701416
Q19665740,brooklyn,brooklyn,0.9519419074058533
Q5109344,lucille lortel award,lucille lortel award for outstanding featured actor in a musical,0.3424225449562073
Q5163494,demille,Q351735,0.0018393248319625854
Q6383889,,rensselaer polytechnic institute,-0.038895830512046814
Q3469430,actor,actor,0.5767977237701416
Q7491498,fort lauderdale,fort lauderdale,0.8835893273353577
Q2383432,singer,singer,0.7661882042884827
Q446717,stage actor,stage actor,0.8314184546470642
Q16980044,lyon,lyon,0.8953225016593933
Q22211777,august 1983,1983-08-15,0.684149980545044
Q2837277,"Washington, D.C.","Washington, D.C.",0.8961753249168396
Q272567,italia conti academy of theatre art,italia conti academy of theatre art,0.9738200306892395
Q7436297,1975,1975-02-10,0.3487911820411682
Q7188617,rankin,rankin,0.9812056422233582
Q4865702,december 1951,1951-12-19,0.6927509903907776
Q239382,united state,united state,0.9919833540916443
Q6834458,actor,actor,0.5767977237701416
Q5231256,television actor,television actor,0.8891075253486633
Q3445778,music educator,music educator,0.9131958484649658
Q2485800,1962,1962-02-07,0.5466896891593933
Q3831385,actor,actor,0.5767977237701416
Q15452158,university of the philippine,university of the philippine,0.9319011569023132
